,Country/Region,Date,Confirmed_Cases,Deaths,Recovered
8558,Republic of the Congo,2020-01-24,0.0,0.0,0.0
8559,Republic of the Congo,2020-01-25,0.0,0.0,0.0
8560,Republic of the Congo,2020-01-26,0.0,0.0,0.0
8561,Republic of the Congo,2020-01-27,0.0,0.0,0.0
8562,Republic of the Congo,2020-01-28,0.0,0.0,0.0
8563,Republic of the Congo,2020-01-29,0.0,0.0,0.0
8564,Republic of the Congo,2020-01-30,0.0,0.0,0.0
8565,Republic of the Congo,2020-01-31,0.0,0.0,0.0
8566,Republic of the Congo,2020-02-01,0.0,0.0,0.0
8567,Republic of the Congo,2020-02-02,0.0,0.0,0.0
8568,Republic of the Congo,2020-02-03,0.0,0.0,0.0
8569,Republic of the Congo,2020-02-04,0.0,0.0,0.0
8570,Republic of the Congo,2020-02-05,0.0,0.0,0.0
8571,Republic of the Congo,2020-02-06,0.0,0.0,0.0
8572,Republic of the Congo,2020-02-07,0.0,0.0,0.0
8573,Republic of the Congo,2020-02-08,0.0,0.0,0.0
8574,Republic of the Congo,2020-02-09,0.0,0.0,0.0
8575,Republic of the Congo,2020-02-10,0.0,0.0,0.0
8576,Republic of the Congo,2020-02-11,0.0,0.0,0.0
8577,Republic of the Congo,2020-02-12,0.0,0.0,0.0
8578,Republic of the Congo,2020-02-13,0.0,0.0,0.0
8579,Republic of the Congo,2020-02-14,0.0,0.0,0.0
8580,Republic of the Congo,2020-02-15,0.0,0.0,0.0
8581,Republic of the Congo,2020-02-16,0.0,0.0,0.0
8582,Republic of the Congo,2020-02-17,0.0,0.0,0.0
8583,Republic of the Congo,2020-02-18,0.0,0.0,0.0
8584,Republic of the Congo,2020-02-19,0.0,0.0,0.0
8585,Republic of the Congo,2020-02-20,0.0,0.0,0.0
8586,Republic of the Congo,2020-02-21,0.0,0.0,0.0
8587,Republic of the Congo,2020-02-22,0.0,0.0,0.0
8588,Republic of the Congo,2020-02-23,0.0,0.0,0.0
8589,Republic of the Congo,2020-02-24,0.0,0.0,0.0
8590,Republic of the Congo,2020-02-25,0.0,0.0,0.0
8591,Republic of the Congo,2020-02-26,0.0,0.0,0.0
8592,Republic of the Congo,2020-02-27,0.0,0.0,0.0
8593,Republic of the Congo,2020-02-28,0.0,0.0,0.0
8594,Republic of the Congo,2020-02-29,0.0,0.0,0.0
8595,Republic of the Congo,2020-03-01,0.0,0.0,0.0
8596,Republic of the Congo,2020-03-02,0.0,0.0,0.0
8597,Republic of the Congo,2020-03-03,0.0,0.0,0.0
8598,Republic of the Congo,2020-03-04,0.0,0.0,0.0
8599,Republic of the Congo,2020-03-05,0.0,0.0,0.0
8600,Republic of the Congo,2020-03-06,0.0,0.0,0.0
8601,Republic of the Congo,2020-03-07,0.0,0.0,0.0
8602,Republic of the Congo,2020-03-08,0.0,0.0,0.0
8603,Republic of the Congo,2020-03-09,0.0,0.0,0.0
8604,Republic of the Congo,2020-03-10,0.0,0.0,0.0
8605,Republic of the Congo,2020-03-11,0.0,0.0,0.0
8606,Republic of the Congo,2020-03-12,0.0,0.0,0.0
8607,Republic of the Congo,2020-03-13,0.0,0.0,0.0
8608,Republic of the Congo,2020-03-14,0.0,0.0,0.0
8609,Republic of the Congo,2020-03-15,0.0,0.0,0.0
8610,Republic of the Congo,2020-03-16,0.0,0.0,0.0
8611,Republic of the Congo,2020-03-17,0.0,0.0,0.0
8612,Republic of the Congo,2020-03-18,0.0,0.0,0.0
8613,Republic of the Congo,2020-03-19,0.0,0.0,0.0
8614,Republic of the Congo,2020-03-20,0.0,0.0,0.0
8615,Republic of the Congo,2020-03-21,0.0,0.0,0.0
8616,Republic of the Congo,2020-03-22,0.0,0.0,0.0
8617,Republic of the Congo,2020-03-23,0.0,0.0,0.0
8618,Reunion,2020-01-22,0.0,0.0,0.0
8619,Reunion,2020-01-23,0.0,0.0,0.0
8620,Reunion,2020-01-24,0.0,0.0,0.0
8621,Reunion,2020-01-25,0.0,0.0,0.0
8622,Reunion,2020-01-26,0.0,0.0,0.0
8623,Reunion,2020-01-27,0.0,0.0,0.0
8624,Reunion,2020-01-28,0.0,0.0,0.0
8625,Reunion,2020-01-29,0.0,0.0,0.0
8626,Reunion,2020-01-30,0.0,0.0,0.0
8627,Reunion,2020-01-31,0.0,0.0,0.0
8628,Reunion,2020-02-01,0.0,0.0,0.0
8629,Reunion,2020-02-02,0.0,0.0,0.0
8630,Reunion,2020-02-03,0.0,0.0,0.0
8631,Reunion,2020-02-04,0.0,0.0,0.0
8632,Reunion,2020-02-05,0.0,0.0,0.0
8633,Reunion,2020-02-06,0.0,0.0,0.0
8634,Reunion,2020-02-07,0.0,0.0,0.0
8635,Reunion,2020-02-08,0.0,0.0,0.0
8636,Reunion,2020-02-09,0.0,0.0,0.0
8637,Reunion,2020-02-10,0.0,0.0,0.0
8638,Reunion,2020-02-11,0.0,0.0,0.0
8639,Reunion,2020-02-12,0.0,0.0,0.0
8640,Reunion,2020-02-13,0.0,0.0,0.0
8641,Reunion,2020-02-14,0.0,0.0,0.0
8642,Reunion,2020-02-15,0.0,0.0,0.0
8643,Reunion,2020-02-16,0.0,0.0,0.0
8644,Reunion,2020-02-17,0.0,0.0,0.0
8645,Reunion,2020-02-18,0.0,0.0,0.0
8646,Reunion,2020-02-19,0.0,0.0,0.0
8647,Reunion,2020-02-20,0.0,0.0,0.0
8648,Reunion,2020-02-21,0.0,0.0,0.0
8649,Reunion,2020-02-22,0.0,0.0,0.0
8650,Reunion,2020-02-23,0.0,0.0,0.0
8651,Reunion,2020-02-24,0.0,0.0,0.0
8652,Reunion,2020-02-25,0.0,0.0,0.0
8653,Reunion,2020-02-26,0.0,0.0,0.0
8654,Reunion,2020-02-27,0.0,0.0,0.0
8655,Reunion,2020-02-28,0.0,0.0,0.0
8656,Reunion,2020-02-29,0.0,0.0,0.0
8657,Reunion,2020-03-01,0.0,0.0,0.0
8658,Reunion,2020-03-02,0.0,0.0,0.0
8659,Reunion,2020-03-03,0.0,0.0,0.0
8660,Reunion,2020-03-04,0.0,0.0,0.0
8661,Reunion,2020-03-05,0.0,0.0,0.0
8662,Reunion,2020-03-06,0.0,0.0,0.0
8663,Reunion,2020-03-07,0.0,0.0,0.0
8664,Reunion,2020-03-08,0.0,0.0,0.0
8665,Reunion,2020-03-09,0.0,0.0,0.0
8666,Reunion,2020-03-10,0.0,0.0,0.0
8667,Reunion,2020-03-11,0.0,0.0,0.0
8668,Reunion,2020-03-12,0.0,0.0,0.0
8669,Reunion,2020-03-13,0.0,0.0,0.0
8670,Reunion,2020-03-14,0.0,0.0,0.0
8671,Reunion,2020-03-15,0.0,0.0,0.0
8672,Reunion,2020-03-16,0.0,0.0,0.0
8673,Reunion,2020-03-17,0.0,0.0,0.0
8674,Reunion,2020-03-18,0.0,0.0,0.0
8675,Reunion,2020-03-19,0.0,0.0,0.0
8676,Reunion,2020-03-20,0.0,0.0,0.0
8677,Reunion,2020-03-21,0.0,0.0,0.0
8678,Reunion,2020-03-22,0.0,0.0,0.0
8679,Reunion,2020-03-23,47.0,0.0,0.0
8680,Romania,2020-01-22,0.0,0.0,0.0
8681,Romania,2020-01-23,0.0,0.0,0.0
8682,Romania,2020-01-24,0.0,0.0,0.0
8683,Romania,2020-01-25,0.0,0.0,0.0
8684,Romania,2020-01-26,0.0,0.0,0.0
8685,Romania,2020-01-27,0.0,0.0,0.0
8686,Romania,2020-01-28,0.0,0.0,0.0
8687,Romania,2020-01-29,0.0,0.0,0.0
8688,Romania,2020-01-30,0.0,0.0,0.0
8689,Romania,2020-01-31,0.0,0.0,0.0
8690,Romania,2020-02-01,0.0,0.0,0.0
8691,Romania,2020-02-02,0.0,0.0,0.0
8692,Romania,2020-02-03,0.0,0.0,0.0
8693,Romania,2020-02-04,0.0,0.0,0.0
8694,Romania,2020-02-05,0.0,0.0,0.0
8695,Romania,2020-02-06,0.0,0.0,0.0
8696,Romania,2020-02-07,0.0,0.0,0.0
8697,Romania,2020-02-08,0.0,0.0,0.0
8698,Romania,2020-02-09,0.0,0.0,0.0
8699,Romania,2020-02-10,0.0,0.0,0.0
8700,Romania,2020-02-11,0.0,0.0,0.0
8701,Romania,2020-02-12,0.0,0.0,0.0
8702,Romania,2020-02-13,0.0,0.0,0.0
8703,Romania,2020-02-14,0.0,0.0,0.0
8704,Romania,2020-02-15,0.0,0.0,0.0
8705,Romania,2020-02-16,0.0,0.0,0.0
8706,Romania,2020-02-17,0.0,0.0,0.0
8707,Romania,2020-02-18,0.0,0.0,0.0
8708,Romania,2020-02-19,0.0,0.0,0.0
8709,Romania,2020-02-20,0.0,0.0,0.0
8710,Romania,2020-02-21,0.0,0.0,0.0
8711,Romania,2020-02-22,0.0,0.0,0.0
8712,Romania,2020-02-23,0.0,0.0,0.0
8713,Romania,2020-02-24,0.0,0.0,0.0
8714,Romania,2020-02-25,0.0,0.0,0.0
8715,Romania,2020-02-26,1.0,0.0,0.0
8716,Romania,2020-02-27,1.0,0.0,0.0
8717,Romania,2020-02-28,3.0,0.0,0.0
8718,Romania,2020-02-29,3.0,0.0,0.0
8719,Romania,2020-03-01,3.0,0.0,0.0
8720,Romania,2020-03-02,3.0,0.0,0.0
8721,Romania,2020-03-03,3.0,0.0,0.0
8722,Romania,2020-03-04,4.0,0.0,1.0
8723,Romania,2020-03-05,6.0,0.0,1.0
8724,Romania,2020-03-06,9.0,0.0,1.0
8725,Romania,2020-03-07,9.0,0.0,3.0
8726,Romania,2020-03-08,15.0,0.0,3.0
8727,Romania,2020-03-09,15.0,0.0,3.0
8728,Romania,2020-03-10,25.0,0.0,3.0
8729,Romania,2020-03-11,45.0,0.0,6.0
8730,Romania,2020-03-12,49.0,0.0,6.0
8731,Romania,2020-03-13,89.0,0.0,7.0
8732,Romania,2020-03-14,123.0,0.0,9.0
8733,Romania,2020-03-15,131.0,0.0,9.0
8734,Romania,2020-03-16,158.0,0.0,9.0
8735,Romania,2020-03-17,184.0,0.0,16.0
8736,Romania,2020-03-18,260.0,0.0,19.0
8737,Romania,2020-03-19,277.0,0.0,25.0
8738,Romania,2020-03-20,308.0,0.0,25.0
8739,Romania,2020-03-21,367.0,0.0,52.0
8740,Romania,2020-03-22,433.0,3.0,64.0
8741,Romania,2020-03-23,433.0,3.0,64.0
8742,Russia,2020-01-22,0.0,0.0,0.0
8743,Russia,2020-01-23,0.0,0.0,0.0
8744,Russia,2020-01-24,0.0,0.0,0.0
8745,Russia,2020-01-25,0.0,0.0,0.0
8746,Russia,2020-01-26,0.0,0.0,0.0
8747,Russia,2020-01-27,0.0,0.0,0.0
8748,Russia,2020-01-28,0.0,0.0,0.0
8749,Russia,2020-01-29,0.0,0.0,0.0
8750,Russia,2020-01-30,0.0,0.0,0.0
8751,Russia,2020-01-31,2.0,0.0,0.0
8752,Russia,2020-02-01,2.0,0.0,0.0
8753,Russia,2020-02-02,2.0,0.0,0.0
8754,Russia,2020-02-03,2.0,0.0,0.0
8755,Russia,2020-02-04,2.0,0.0,0.0
8756,Russia,2020-02-05,2.0,0.0,0.0
8757,Russia,2020-02-06,2.0,0.0,0.0
8758,Russia,2020-02-07,2.0,0.0,0.0
8759,Russia,2020-02-08,2.0,0.0,0.0
8760,Russia,2020-02-09,2.0,0.0,0.0
8761,Russia,2020-02-10,2.0,0.0,0.0
8762,Russia,2020-02-11,2.0,0.0,0.0
8763,Russia,2020-02-12,2.0,0.0,2.0
8764,Russia,2020-02-13,2.0,0.0,2.0
8765,Russia,2020-02-14,2.0,0.0,2.0
8766,Russia,2020-02-15,2.0,0.0,2.0
8767,Russia,2020-02-16,2.0,0.0,2.0
8768,Russia,2020-02-17,2.0,0.0,2.0
8769,Russia,2020-02-18,2.0,0.0,2.0
8770,Russia,2020-02-19,2.0,0.0,2.0
8771,Russia,2020-02-20,2.0,0.0,2.0
8772,Russia,2020-02-21,2.0,0.0,2.0
8773,Russia,2020-02-22,2.0,0.0,2.0
8774,Russia,2020-02-23,2.0,0.0,2.0
8775,Russia,2020-02-24,2.0,0.0,2.0
8776,Russia,2020-02-25,2.0,0.0,2.0
8777,Russia,2020-02-26,2.0,0.0,2.0
8778,Russia,2020-02-27,2.0,0.0,2.0
8779,Russia,2020-02-28,2.0,0.0,2.0
8780,Russia,2020-02-29,2.0,0.0,2.0
8781,Russia,2020-03-01,2.0,0.0,2.0
8782,Russia,2020-03-02,3.0,0.0,2.0
8783,Russia,2020-03-03,3.0,0.0,2.0
8784,Russia,2020-03-04,3.0,0.0,2.0
8785,Russia,2020-03-05,4.0,0.0,2.0
8786,Russia,2020-03-06,13.0,0.0,2.0
8787,Russia,2020-03-07,13.0,0.0,2.0
8788,Russia,2020-03-08,17.0,0.0,3.0
8789,Russia,2020-03-09,17.0,0.0,3.0
8790,Russia,2020-03-10,20.0,0.0,3.0
8791,Russia,2020-03-11,20.0,0.0,3.0
8792,Russia,2020-03-12,28.0,0.0,3.0
8793,Russia,2020-03-13,45.0,0.0,3.0
8794,Russia,2020-03-14,59.0,0.0,8.0
8795,Russia,2020-03-15,63.0,0.0,8.0
8796,Russia,2020-03-16,90.0,0.0,8.0
8797,Russia,2020-03-17,114.0,0.0,8.0
8798,Russia,2020-03-18,147.0,0.0,8.0
8799,Russia,2020-03-19,199.0,1.0,9.0
8800,Russia,2020-03-20,253.0,1.0,9.0
8801,Russia,2020-03-21,306.0,1.0,12.0
8802,Russia,2020-03-22,367.0,0.0,16.0
8803,Russia,2020-03-23,367.0,0.0,16.0
8804,Rwanda,2020-01-22,0.0,0.0,0.0
8805,Rwanda,2020-01-23,0.0,0.0,0.0
8806,Rwanda,2020-01-24,0.0,0.0,0.0
8807,Rwanda,2020-01-25,0.0,0.0,0.0
8808,Rwanda,2020-01-26,0.0,0.0,0.0
8809,Rwanda,2020-01-27,0.0,0.0,0.0
8810,Rwanda,2020-01-28,0.0,0.0,0.0
8811,Rwanda,2020-01-29,0.0,0.0,0.0
8812,Rwanda,2020-01-30,0.0,0.0,0.0
8813,Rwanda,2020-01-31,0.0,0.0,0.0
8814,Rwanda,2020-02-01,0.0,0.0,0.0
8815,Rwanda,2020-02-02,0.0,0.0,0.0
8816,Rwanda,2020-02-03,0.0,0.0,0.0
8817,Rwanda,2020-02-04,0.0,0.0,0.0
8818,Rwanda,2020-02-05,0.0,0.0,0.0
8819,Rwanda,2020-02-06,0.0,0.0,0.0
8820,Rwanda,2020-02-07,0.0,0.0,0.0
8821,Rwanda,2020-02-08,0.0,0.0,0.0
8822,Rwanda,2020-02-09,0.0,0.0,0.0
8823,Rwanda,2020-02-10,0.0,0.0,0.0
8824,Rwanda,2020-02-11,0.0,0.0,0.0
8825,Rwanda,2020-02-12,0.0,0.0,0.0
8826,Rwanda,2020-02-13,0.0,0.0,0.0
8827,Rwanda,2020-02-14,0.0,0.0,0.0
8828,Rwanda,2020-02-15,0.0,0.0,0.0
8829,Rwanda,2020-02-16,0.0,0.0,0.0
8830,Rwanda,2020-02-17,0.0,0.0,0.0
8831,Rwanda,2020-02-18,0.0,0.0,0.0
8832,Rwanda,2020-02-19,0.0,0.0,0.0
8833,Rwanda,2020-02-20,0.0,0.0,0.0
8834,Rwanda,2020-02-21,0.0,0.0,0.0
8835,Rwanda,2020-02-22,0.0,0.0,0.0
8836,Rwanda,2020-02-23,0.0,0.0,0.0
8837,Rwanda,2020-02-24,0.0,0.0,0.0
8838,Rwanda,2020-02-25,0.0,0.0,0.0
8839,Rwanda,2020-02-26,0.0,0.0,0.0
8840,Rwanda,2020-02-27,0.0,0.0,0.0
8841,Rwanda,2020-02-28,0.0,0.0,0.0
8842,Rwanda,2020-02-29,0.0,0.0,0.0
8843,Rwanda,2020-03-01,0.0,0.0,0.0
8844,Rwanda,2020-03-02,0.0,0.0,0.0
8845,Rwanda,2020-03-03,0.0,0.0,0.0
8846,Rwanda,2020-03-04,0.0,0.0,0.0
8847,Rwanda,2020-03-05,0.0,0.0,0.0
8848,Rwanda,2020-03-06,0.0,0.0,0.0
8849,Rwanda,2020-03-07,0.0,0.0,0.0
8850,Rwanda,2020-03-08,0.0,0.0,0.0
8851,Rwanda,2020-03-09,0.0,0.0,0.0
8852,Rwanda,2020-03-10,0.0,0.0,0.0
8853,Rwanda,2020-03-11,0.0,0.0,0.0
8854,Rwanda,2020-03-12,0.0,0.0,0.0
8855,Rwanda,2020-03-13,0.0,0.0,0.0
8856,Rwanda,2020-03-14,1.0,0.0,0.0
8857,Rwanda,2020-03-15,1.0,0.0,0.0
8858,Rwanda,2020-03-16,5.0,0.0,0.0
8859,Rwanda,2020-03-17,7.0,0.0,0.0
8860,Rwanda,2020-03-18,8.0,0.0,0.0
8861,Rwanda,2020-03-19,8.0,0.0,0.0
8862,Rwanda,2020-03-20,17.0,0.0,0.0
8863,Rwanda,2020-03-21,17.0,0.0,0.0
8864,Rwanda,2020-03-22,19.0,0.0,0.0
8865,Rwanda,2020-03-23,19.0,0.0,0.0
8866,Saint Lucia,2020-01-22,0.0,0.0,0.0
8867,Saint Lucia,2020-01-23,0.0,0.0,0.0
8868,Saint Lucia,2020-01-24,0.0,0.0,0.0
8869,Saint Lucia,2020-01-25,0.0,0.0,0.0
8870,Saint Lucia,2020-01-26,0.0,0.0,0.0
8871,Saint Lucia,2020-01-27,0.0,0.0,0.0
8872,Saint Lucia,2020-01-28,0.0,0.0,0.0
8873,Saint Lucia,2020-01-29,0.0,0.0,0.0
8874,Saint Lucia,2020-01-30,0.0,0.0,0.0
8875,Saint Lucia,2020-01-31,0.0,0.0,0.0
8876,Saint Lucia,2020-02-01,0.0,0.0,0.0
8877,Saint Lucia,2020-02-02,0.0,0.0,0.0
8878,Saint Lucia,2020-02-03,0.0,0.0,0.0
8879,Saint Lucia,2020-02-04,0.0,0.0,0.0
8880,Saint Lucia,2020-02-05,0.0,0.0,0.0
8881,Saint Lucia,2020-02-06,0.0,0.0,0.0
8882,Saint Lucia,2020-02-07,0.0,0.0,0.0
8883,Saint Lucia,2020-02-08,0.0,0.0,0.0
8884,Saint Lucia,2020-02-09,0.0,0.0,0.0
8885,Saint Lucia,2020-02-10,0.0,0.0,0.0
8886,Saint Lucia,2020-02-11,0.0,0.0,0.0
8887,Saint Lucia,2020-02-12,0.0,0.0,0.0
8888,Saint Lucia,2020-02-13,0.0,0.0,0.0
8889,Saint Lucia,2020-02-14,0.0,0.0,0.0
8890,Saint Lucia,2020-02-15,0.0,0.0,0.0
8891,Saint Lucia,2020-02-16,0.0,0.0,0.0
8892,Saint Lucia,2020-02-17,0.0,0.0,0.0
8893,Saint Lucia,2020-02-18,0.0,0.0,0.0
8894,Saint Lucia,2020-02-19,0.0,0.0,0.0
8895,Saint Lucia,2020-02-20,0.0,0.0,0.0
8896,Saint Lucia,2020-02-21,0.0,0.0,0.0
8897,Saint Lucia,2020-02-22,0.0,0.0,0.0
8898,Saint Lucia,2020-02-23,0.0,0.0,0.0
8899,Saint Lucia,2020-02-24,0.0,0.0,0.0
8900,Saint Lucia,2020-02-25,0.0,0.0,0.0
8901,Saint Lucia,2020-02-26,0.0,0.0,0.0
8902,Saint Lucia,2020-02-27,0.0,0.0,0.0
8903,Saint Lucia,2020-02-28,0.0,0.0,0.0
8904,Saint Lucia,2020-02-29,0.0,0.0,0.0
8905,Saint Lucia,2020-03-01,0.0,0.0,0.0
8906,Saint Lucia,2020-03-02,0.0,0.0,0.0
8907,Saint Lucia,2020-03-03,0.0,0.0,0.0
8908,Saint Lucia,2020-03-04,0.0,0.0,0.0
8909,Saint Lucia,2020-03-05,0.0,0.0,0.0
8910,Saint Lucia,2020-03-06,0.0,0.0,0.0
8911,Saint Lucia,2020-03-07,0.0,0.0,0.0
8912,Saint Lucia,2020-03-08,0.0,0.0,0.0
8913,Saint Lucia,2020-03-09,0.0,0.0,0.0
8914,Saint Lucia,2020-03-10,0.0,0.0,0.0
8915,Saint Lucia,2020-03-11,0.0,0.0,0.0
8916,Saint Lucia,2020-03-12,0.0,0.0,0.0
8917,Saint Lucia,2020-03-13,0.0,0.0,0.0
8918,Saint Lucia,2020-03-14,1.0,0.0,0.0
8919,Saint Lucia,2020-03-15,2.0,0.0,0.0
8920,Saint Lucia,2020-03-16,2.0,0.0,0.0
8921,Saint Lucia,2020-03-17,2.0,0.0,0.0
8922,Saint Lucia,2020-03-18,2.0,0.0,0.0
8923,Saint Lucia,2020-03-19,2.0,0.0,0.0
8924,Saint Lucia,2020-03-20,2.0,0.0,0.0
8925,Saint Lucia,2020-03-21,2.0,0.0,0.0
8926,Saint Lucia,2020-03-22,2.0,0.0,0.0
8927,Saint Lucia,2020-03-23,2.0,0.0,0.0
8928,Saint Vincent and the Grenadines,2020-01-22,0.0,0.0,0.0
8929,Saint Vincent and the Grenadines,2020-01-23,0.0,0.0,0.0
8930,Saint Vincent and the Grenadines,2020-01-24,0.0,0.0,0.0
8931,Saint Vincent and the Grenadines,2020-01-25,0.0,0.0,0.0
8932,Saint Vincent and the Grenadines,2020-01-26,0.0,0.0,0.0
8933,Saint Vincent and the Grenadines,2020-01-27,0.0,0.0,0.0
8934,Saint Vincent and the Grenadines,2020-01-28,0.0,0.0,0.0
8935,Saint Vincent and the Grenadines,2020-01-29,0.0,0.0,0.0
8936,Saint Vincent and the Grenadines,2020-01-30,0.0,0.0,0.0
8937,Saint Vincent and the Grenadines,2020-01-31,0.0,0.0,0.0
8938,Saint Vincent and the Grenadines,2020-02-01,0.0,0.0,0.0
8939,Saint Vincent and the Grenadines,2020-02-02,0.0,0.0,0.0
8940,Saint Vincent and the Grenadines,2020-02-03,0.0,0.0,0.0
8941,Saint Vincent and the Grenadines,2020-02-04,0.0,0.0,0.0
8942,Saint Vincent and the Grenadines,2020-02-05,0.0,0.0,0.0
8943,Saint Vincent and the Grenadines,2020-02-06,0.0,0.0,0.0
8944,Saint Vincent and the Grenadines,2020-02-07,0.0,0.0,0.0
8945,Saint Vincent and the Grenadines,2020-02-08,0.0,0.0,0.0
8946,Saint Vincent and the Grenadines,2020-02-09,0.0,0.0,0.0
8947,Saint Vincent and the Grenadines,2020-02-10,0.0,0.0,0.0
8948,Saint Vincent and the Grenadines,2020-02-11,0.0,0.0,0.0
8949,Saint Vincent and the Grenadines,2020-02-12,0.0,0.0,0.0
8950,Saint Vincent and the Grenadines,2020-02-13,0.0,0.0,0.0
8951,Saint Vincent and the Grenadines,2020-02-14,0.0,0.0,0.0
8952,Saint Vincent and the Grenadines,2020-02-15,0.0,0.0,0.0
8953,Saint Vincent and the Grenadines,2020-02-16,0.0,0.0,0.0
8954,Saint Vincent and the Grenadines,2020-02-17,0.0,0.0,0.0
8955,Saint Vincent and the Grenadines,2020-02-18,0.0,0.0,0.0
8956,Saint Vincent and the Grenadines,2020-02-19,0.0,0.0,0.0
8957,Saint Vincent and the Grenadines,2020-02-20,0.0,0.0,0.0
8958,Saint Vincent and the Grenadines,2020-02-21,0.0,0.0,0.0
8959,Saint Vincent and the Grenadines,2020-02-22,0.0,0.0,0.0
8960,Saint Vincent and the Grenadines,2020-02-23,0.0,0.0,0.0
8961,Saint Vincent and the Grenadines,2020-02-24,0.0,0.0,0.0
8962,Saint Vincent and the Grenadines,2020-02-25,0.0,0.0,0.0
8963,Saint Vincent and the Grenadines,2020-02-26,0.0,0.0,0.0
8964,Saint Vincent and the Grenadines,2020-02-27,0.0,0.0,0.0
8965,Saint Vincent and the Grenadines,2020-02-28,0.0,0.0,0.0
8966,Saint Vincent and the Grenadines,2020-02-29,0.0,0.0,0.0
8967,Saint Vincent and the Grenadines,2020-03-01,0.0,0.0,0.0
8968,Saint Vincent and the Grenadines,2020-03-02,0.0,0.0,0.0
8969,Saint Vincent and the Grenadines,2020-03-03,0.0,0.0,0.0
8970,Saint Vincent and the Grenadines,2020-03-04,0.0,0.0,0.0
8971,Saint Vincent and the Grenadines,2020-03-05,0.0,0.0,0.0
8972,Saint Vincent and the Grenadines,2020-03-06,0.0,0.0,0.0
8973,Saint Vincent and the Grenadines,2020-03-07,0.0,0.0,0.0
8974,Saint Vincent and the Grenadines,2020-03-08,0.0,0.0,0.0
8975,Saint Vincent and the Grenadines,2020-03-09,0.0,0.0,0.0
8976,Saint Vincent and the Grenadines,2020-03-10,0.0,0.0,0.0
8977,Saint Vincent and the Grenadines,2020-03-11,0.0,0.0,0.0
8978,Saint Vincent and the Grenadines,2020-03-12,0.0,0.0,0.0
8979,Saint Vincent and the Grenadines,2020-03-13,0.0,0.0,0.0
8980,Saint Vincent and the Grenadines,2020-03-14,1.0,0.0,0.0
8981,Saint Vincent and the Grenadines,2020-03-15,1.0,0.0,0.0
8982,Saint Vincent and the Grenadines,2020-03-16,1.0,0.0,0.0
8983,Saint Vincent and the Grenadines,2020-03-17,1.0,0.0,0.0
8984,Saint Vincent and the Grenadines,2020-03-18,1.0,0.0,0.0
8985,Saint Vincent and the Grenadines,2020-03-19,1.0,0.0,0.0
8986,Saint Vincent and the Grenadines,2020-03-20,1.0,0.0,0.0
8987,Saint Vincent and the Grenadines,2020-03-21,1.0,0.0,0.0
8988,Saint Vincent and the Grenadines,2020-03-22,1.0,0.0,0.0
8989,Saint Vincent and the Grenadines,2020-03-23,1.0,0.0,0.0
8990,San Marino,2020-01-22,0.0,0.0,0.0
8991,San Marino,2020-01-23,0.0,0.0,0.0
8992,San Marino,2020-01-24,0.0,0.0,0.0
8993,San Marino,2020-01-25,0.0,0.0,0.0
8994,San Marino,2020-01-26,0.0,0.0,0.0
8995,San Marino,2020-01-27,0.0,0.0,0.0
8996,San Marino,2020-01-28,0.0,0.0,0.0
8997,San Marino,2020-01-29,0.0,0.0,0.0
8998,San Marino,2020-01-30,0.0,0.0,0.0
8999,San Marino,2020-01-31,0.0,0.0,0.0
9000,San Marino,2020-02-01,0.0,0.0,0.0
9001,San Marino,2020-02-02,0.0,0.0,0.0
9002,San Marino,2020-02-03,0.0,0.0,0.0
9003,San Marino,2020-02-04,0.0,0.0,0.0
9004,San Marino,2020-02-05,0.0,0.0,0.0
9005,San Marino,2020-02-06,0.0,0.0,0.0
9006,San Marino,2020-02-07,0.0,0.0,0.0
9007,San Marino,2020-02-08,0.0,0.0,0.0
9008,San Marino,2020-02-09,0.0,0.0,0.0
9009,San Marino,2020-02-10,0.0,0.0,0.0
9010,San Marino,2020-02-11,0.0,0.0,0.0
9011,San Marino,2020-02-12,0.0,0.0,0.0
9012,San Marino,2020-02-13,0.0,0.0,0.0
9013,San Marino,2020-02-14,0.0,0.0,0.0
9014,San Marino,2020-02-15,0.0,0.0,0.0
9015,San Marino,2020-02-16,0.0,0.0,0.0
9016,San Marino,2020-02-17,0.0,0.0,0.0
9017,San Marino,2020-02-18,0.0,0.0,0.0
9018,San Marino,2020-02-19,0.0,0.0,0.0
9019,San Marino,2020-02-20,0.0,0.0,0.0
9020,San Marino,2020-02-21,0.0,0.0,0.0
9021,San Marino,2020-02-22,0.0,0.0,0.0
9022,San Marino,2020-02-23,0.0,0.0,0.0
9023,San Marino,2020-02-24,0.0,0.0,0.0
9024,San Marino,2020-02-25,0.0,0.0,0.0
9025,San Marino,2020-02-26,0.0,0.0,0.0
9026,San Marino,2020-02-27,1.0,0.0,0.0
9027,San Marino,2020-02-28,1.0,0.0,0.0
9028,San Marino,2020-02-29,1.0,0.0,0.0
9029,San Marino,2020-03-01,1.0,0.0,0.0
9030,San Marino,2020-03-02,8.0,0.0,0.0
9031,San Marino,2020-03-03,10.0,1.0,0.0
9032,San Marino,2020-03-04,16.0,1.0,0.0
9033,San Marino,2020-03-05,21.0,1.0,0.0
9034,San Marino,2020-03-06,21.0,1.0,0.0
9035,San Marino,2020-03-07,23.0,1.0,0.0
9036,San Marino,2020-03-08,36.0,1.0,0.0
9037,San Marino,2020-03-09,36.0,1.0,0.0
